-0.13625322,0.055548877,0.088354215,-0.1015276
0.03297004,0.082020804,0.16007088,-0.11778048
-0.1592988,0.08274461,-0.14905638,-0.14347574
-0.1814934,-0.034729138,-0.17065014,-0.0311632
0.047215432,-0.18542804,-0.1489161,0.116813526
-0.17769946,-0.10925166,-0.18190692,-0.047409967
-0.11017991,-0.011261076,-0.058172658,-0.14260787
0.040178016,-0.1801446,-0.096968986,-0.17810455
0.024144992,-0.11704727,0.13251294,-0.14763674
-0.124256246,0.085839644,0.12279065,0.15142344
0.15400477,0.10952349,0.12720306,0.1648886
0.11690627,0.09079097,0.10860108,-0.013059303
0.036229014,-0.17932342,0.019028783,-0.10455888
-0.17507245,-0.031466514,-0.16910365,0.06949036
0.08659528,0.012343049,0.0040993094,0.026947021
0.1062545,0.023500115,-0.15646495,-0.071087755
-0.18887316,0.099748865,-0.050801605,-0.032069057
0.06112106,-0.115469046,-0.08230131,-0.08214558
0.116614595,-0.040028483,-0.14795816,0.058807388
0.12236427,0.0117006,0.029906794,0.04270634
-0.1820845,0.07105957,-0.013771206,0.031578735
0.020113543,-0.06312747,0.13332938,0.1853066
0.05378993,-0.10958237,-0.07413021,0.054146275
0.08163513,0.14550035,0.03278558,0.03806171
0.16939883,-0.12357211,-0.12569617,0.11329757
0.062133744,-0.08522465,-0.0133771,0.017168954
-0.065627515,-0.07120276,0.07351105,0.15641345
-0.041197658,-0.038022533,-0.1056176,0.1750155
-0.00020840764,-0.06633204,0.0066892803,0.015657902
0.009370834,0.15590568,-0.12726313,-0.13880499
-0.0037981868,-0.12923586,0.055737913,0.14673983
-0.16884024,0.06390034,-0.022726178,0.0043711364
0.13304992,-0.027852744,-0.009473249,0.00920552
0.07332833,-0.15729223,-0.13867825,0.06569587
0.12643994,0.14151396,0.02620998,-0.17537329
-0.13146837,0.032994434,0.09126769,-0.014517963
-0.15545994,0.17119832,-0.11746103,-0.053603277
0.11302747,-0.08624019,0.043946058,-0.09348432
0.021594584,0.17483668,-0.1111503,0.10493
-0.093709186,0.034551457,-0.078254774,-0.006087646
