0.07442196,0.047172245,0.08418011,0.08530919,0.10914221,0.0919485,0.09957265,0.091939464,0.057848655,0.14112559,0.05941465,0.08763289,0.07729692,0.051058277,0.05331862,0.08256012,0.068586595,0.073002934,0.10412862,0.10702037,0.08360488,0.066304974,0.08043196,0.08046254,0.09681342,0.07555441,0.07870496,0.07423316,0.10053788,0.08146628,0.09285012,0.092047416
0.029049972,0.022237059,0.049644403,0.04812742,0.06557157,0.0631181,0.0445724,0.033564765,0.022009235,0.063471,0.03190313,0.031901218,0.046458326,0.03523178,0.01336022,0.06691305,0.03786937,0.04205558,0.03979919,0.071056254,0.047448315,0.03507394,0.023097377,0.061405182,0.07634255,0.055003375,0.053904545,0.023144126,0.061829228,0.036718205,0.06471234,0.042756274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0031256452,0.00563715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027991817,0.0,0.0,0.0,0.0,0.0,0.0
0.028047508,0.0009467163,0.0083802985,0.0,0.0,0.0,0.0,0.016534198,0.0,0.009164945,0.0,0.0,0.0,0.00070995244,0.0,0.036976505,0.0,0.0041681174,0.0,0.0,0.0,0.0,0.00010563288,0.0068559153,0.0131273195,0.042082094,0.017380442,0.0,0.0,0.0,0.0034426344,0.0
0.0,0.019057395,0.0,0.024218718,0.009585497,0.017422315,0.0072512273,0.0,0.0,0.011775513,0.0224917,0.01843846,0.0063574677,0.005434188,0.0,0.046586744,0.043612115,0.0,0.011208376,0.010534001,0.005597156,0.040861234,0.0011074179,0.0065967883,0.0,0.0,0.0,0.0,0.04635955,0.017858485,0.020179931,0.0062450795
0.0073318784,0.0070879776,0.031615254,0.015403348,0.0,0.010823867,0.0,0.0,0.0,0.0,0.0,0.0,0.010873962,0.0069647883,0.0,0.031764172,0.0,0.013678787,0.0024959121,0.0075866226,0.0,0.0,0.017911144,0.013438894,0.035908483,0.02129234,0.025987579,0.0018797733,0.004855388,0.0,0.0,0.007846746
0.08743815,0.09870485,0.1478321,0.13493316,0.1635588,0.1543627,0.13791995,0.114473015,0.099035904,0.13444656,0.078391686,0.11225418,0.10687142,0.11591693,0.13169001,0.15022226,0.09929315,0.11853325,0.124977514,0.149616,0.13066153,0.07317547,0.11296203,0.124534905,0.12701204,0.10665505,0.09744107,0.115185685,0.1307495,0.110484995,0.12112359,0.14081118
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004133959,0.0021153446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006249275,0.014809696,0.0,0.0,0.016943669,0.0,0.0,0.026029414,0.0,0.026039964,0.008595703,0.0,0.0041944277,0.02631674,0.021573195,0.022643462,0.0052165845,0.0,0.0,0.0011385465,0.0,0.0,0.0036549012,0.027590673,0.0,0.022068257,0.0,0.0,0.028858032,0.0,0.025741914,0.018311406
