0.0,0.013289475,0.0,0.008206171,0.0,0.0,0.016580842,0.0,0.0,0.0,0.022908553,0.0,0.0,0.005480492,0.0017421817,0.0,0.008455056,0.0,0.0,0.049658343,0.0,0.0,0.0,0.039474234,0.0,0.0,0.0,0.0,0.0,0.0,0.018322226,0.029471403,0.0,0.0,0.0,0.003512032,0.0,0.0,0.031125855,0.0,0.01052116,0.0,0.0,0.035114463,0.0,0.0,0.0,0.010032355,0.0,0.0,0.0,0.0,0.02038959,0.0,0.0,0.0,0.0,0.019521061,0.02715367,0.023391852,0.0,0.0,0.030184355,0.0,0.01463243,0.0031365086,0.035259653,0.0,0.0,0.0,0.011107142,0.015697058,0.0479537,0.0,0.0,0.0,0.0,0.015339865,0.032456774,0.0,0.0,0.0,0.0018752125,0.0,0.0,0.014756285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02314316,0.02833639,0.0,0.029285872,0.026567858,0.0,0.0
0.0,0.023284575,0.0,0.007983951,0.0,0.0,0.020494929,0.0,0.0,0.0,0.022542628,0.0,0.0,0.017903168,0.0,0.0,0.007230789,0.0,0.0,0.07965268,0.0,0.0,0.0,0.056227364,0.0,0.0,0.0,0.0,0.0,0.0,0.012766345,0.031313848,0.0,0.0,0.0,0.010842808,0.0,0.0,0.029039877,0.0,0.0,0.0,0.0,0.043661065,0.0,0.0,0.0,0.019794881,0.0,0.0,0.0,0.0,0.0025665225,0.0,0.0,0.0013555519,0.0,0.020617904,0.020130439,0.024533452,0.0,0.0,0.033602,0.0,0.009301401,0.0,0.054218564,0.0,0.0,0.0,0.01112127,0.011352021,0.057578914,0.0,0.001766475,0.0,0.0,0.0,0.04978962,0.0,0.0,0.0,0.021757191,0.0,0.0,0.015582631,0.0,0.0,0.0,0.0,0.0008987973,0.0,0.0,0.053934813,0.025004694,0.0,0.043200728,0.046200413,0.0,0.0
0.0,0.02712137,0.0,0.0050900965,0.0,0.0,0.0054642684,0.0,0.0,0.0,0.023608204,0.0,0.0,0.02095833,0.0,0.0,0.013053903,0.00729085,0.0,0.0726429,0.0,0.0,0.0,0.04467737,0.0,0.0,0.0,0.0036990142,0.0,0.0,0.012381239,0.025313444,0.0,0.0,0.0,0.008646476,0.0,0.0,0.02356479,0.0,0.0,0.0,0.0,0.032536235,0.0,0.0,0.0,0.020970123,0.0,0.0,0.0,0.0,0.009749506,0.0,0.0,0.0062363325,0.0,0.02760355,0.019745696,0.012910454,0.0,0.0,0.04210643,0.0,0.012971388,0.0,0.04801838,0.0,0.0,0.0,0.013791224,0.008858009,0.042823665,0.0,0.005364262,0.0,0.0,0.0021630723,0.048018023,0.0,0.0,0.0,0.018579181,0.0,0.0,0.010432674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045415968,0.029860418,0.0,0.040202323,0.04329637,0.0,0.0
0.0,0.015058183,0.0,0.014185677,0.0,0.0,0.020769857,0.0,0.0,0.0,0.020938462,0.0,0.0,0.014544994,0.0,0.0,0.017697383,0.0,0.0,0.071584195,0.0,0.0,0.0,0.056298967,0.0,0.0,0.0,0.0,0.0,0.0,0.018133692,0.027438253,0.0,0.0,0.0,0.0028098382,0.0,0.0,0.026715394,0.0,0.008122046,0.0,0.0,0.03156326,0.0,0.0,0.0,0.01426531,0.0,0.0,0.0,0.0,0.01190103,0.0,0.0,0.0,0.0,0.02212433,0.027932936,0.025601313,0.0,0.0,0.032062314,0.0,0.008863761,0.0,0.04502761,0.0,0.0041509694,0.005642002,0.0068858294,0.011969845,0.057524968,0.0,0.0,0.0,0.0,0.006953341,0.044867467,0.0,0.0,0.0,0.02116209,0.0,0.0,0.015916752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040736232,0.023232006,0.0,0.031264525,0.04264696,0.0,0.0
0.0,0.027834728,0.0,0.007470874,0.0,0.0,0.01747601,0.0,0.0,0.0,0.024152499,0.0,0.0,0.019522803,0.0,0.0,0.015189282,0.0056031416,0.0013516373,0.06569937,0.0,0.0,0.0,0.046370905,0.0,0.004238077,0.0,0.0,0.0,0.0,0.01819437,0.026895002,0.0,0.0,0.0075042923,0.012786926,0.0,0.0,0.03108269,0.0,0.0,0.0,0.0,0.024683282,0.0,0.0,0.0,0.02013513,0.0,0.0,0.0,0.0,0.0,0.0031238361,0.0,0.0040415884,0.0,0.02532821,0.023178423,0.027803732,0.0,0.0,0.025879273,0.0,0.003725814,0.0,0.04954727,0.0,0.0,0.0018838925,0.0069965967,0.008851491,0.032710046,0.0,0.0,0.0,0.0,0.0,0.04474564,0.0,0.0,0.0,0.008735829,0.0,0.0,0.0027851905,0.0,0.0,0.0,0.00016791404,0.002742391,0.0,0.0,0.062271558,0.018224027,0.0,0.03775477,0.042149816,0.0,0.0
0.0,0.031085618,0.0,0.0015586569,0.0,0.0,0.016417684,0.0,0.0,0.0,0.022981893,0.0,0.0,0.020488117,0.0,0.0,0.013943341,0.0039552627,0.0,0.08842568,0.0,0.0,0.0,0.061285708,0.0,0.0,0.0,0.0044070487,0.0,0.0,0.021551153,0.035828587,0.0,0.0,0.0,0.006243996,0.0,0.0,0.03221815,0.0,0.0,0.0,0.0,0.043582622,0.0,0.0,0.0,0.019294417,0.0,0.0,0.0,0.0,0.012741301,0.0,0.0,0.00996203,0.0,0.036282208,0.025910975,0.012874933,0.0,0.0,0.038076684,0.0,0.013355946,0.0,0.0578875,0.0,0.0,0.0,0.011959663,0.008665339,0.05803476,0.0,0.0047683623,0.0,0.0,0.0,0.05860799,0.0,0.0,0.0,0.023745308,0.0,0.0,0.012138741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065211825,0.029314514,0.0,0.049093954,0.054735303,0.0,0.0
0.0,0.028145483,0.0,0.0086596925,0.0,0.0,0.021128267,0.0,0.0,0.0,0.023925005,0.0,0.0,0.017229488,0.0,0.0,0.0044478206,0.008242606,0.0,0.06349433,0.0,0.0,0.0,0.055378016,0.0,0.0,0.0,0.0,0.0,0.0,0.009944276,0.027174518,0.0,0.0,0.0,0.020913545,0.0,0.0,0.03638454,0.0,0.0,0.0,0.0,0.046584323,0.0,0.0,0.0,0.022503607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002617998,0.0,0.017715232,0.017663917,0.032043505,0.0,0.0,0.031860128,0.0,0.016056743,0.0,0.05538023,0.0,0.0,0.0,0.00834797,0.01106759,0.04497247,0.0,0.0,0.0,0.0,0.0,0.04139113,0.0,0.0,0.0,0.002956411,0.0,0.0,0.01286469,0.0,0.0,0.0,0.0,0.0096306335,0.0,0.0,0.049790375,0.032315362,0.0,0.040969267,0.035606574,0.0,0.0
0.0,0.025893744,0.0,0.012239007,0.0,0.0,0.0205487,0.0,0.0,0.0,0.033522464,0.0,0.0,0.010009943,0.0,0.0,0.0027008404,0.001955255,0.0,0.0754347,0.0,0.0,0.0,0.05910866,0.0,0.0,0.0,0.0,0.0,0.0,0.026068883,0.037811395,0.0,0.0,0.0,0.011890443,0.0,0.0,0.039318025,0.0,0.0,0.0,0.0,0.04365529,0.0,0.0,0.0,0.027525855,0.0,0.0,0.0,0.0,0.01814109,0.0,0.0,0.0056306617,0.0,0.021628221,0.025799867,0.027632143,0.0,0.00047201168,0.04450728,0.0,0.018668702,0.0,0.048778076,0.0,0.0,0.0,0.0053712395,0.009864577,0.052495714,0.0,0.0,0.0,0.0,0.0028190988,0.048270326,0.0,0.0,0.0019135142,0.014774025,0.0,0.0,0.01604531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045608636,0.029685058,0.0,0.040398177,0.033467036,0.0,0.0
0.0,0.025604116,0.0,0.011460882,0.0,0.0,0.0264764,0.0,0.0,0.0,0.024432076,0.0,0.0,0.021848269,0.0,0.0,0.014152294,0.0,0.0,0.088186845,0.0,0.0,0.0,0.063257895,0.0,0.00023656216,0.0,0.0,0.0,0.0,0.028631533,0.03467863,0.0,0.0,0.0036526648,0.005878213,0.0,0.0,0.03572933,0.0,0.0,0.0,0.0,0.04246052,0.0,0.0,0.0,0.016786478,0.0,0.0,0.0,0.0,0.0014885165,0.0020508508,0.0,0.006306036,0.0,0.030378174,0.027753962,0.024530245,0.0,0.0,0.036616962,0.0,0.010166957,0.0,0.06112981,0.0,0.0,0.0040379884,0.011867456,0.008172943,0.056697838,0.0,0.0,0.0,0.0,0.0,0.05199684,0.0,0.0,0.0,0.020246733,0.0,0.0,0.015233957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06773219,0.028206559,0.0,0.048455928,0.046903167,0.0,0.0
0.0,0.015217904,0.0,0.0107037425,0.0,0.0,0.01064422,0.0,0.0,0.0,0.01583758,0.0,0.0,0.017228391,0.0,0.0,0.015881686,0.0,0.0,0.06624394,0.0,0.0,0.0,0.03698394,0.0,0.0,0.0,0.0,0.0,0.0,0.019528382,0.023171995,0.0,0.0,0.0003974015,0.0,0.0,0.0,0.018146582,0.0,0.0,0.0,0.0,0.025004596,0.0,0.0,0.0,0.010659019,0.0,0.0,0.0,0.0,0.017407317,0.0,0.0,0.0021464543,0.0,0.02567165,0.02023886,0.013231185,0.0,0.0,0.028926328,0.0,0.01394967,0.0,0.03308197,0.0,0.0039473735,0.0004976042,0.011773981,0.007665004,0.043710988,0.0,0.0,0.0,0.0,0.0060876803,0.037043575,0.0,0.0,0.0,0.018084155,0.0,0.0,0.0076908856,0.0,0.0,0.0,0.0046554464,0.0,0.0,0.0,0.04019657,0.019460438,0.0,0.03039553,0.036576495,0.0,0.0
