0.196187,0.146341,0.253496,0.200473,0.314362,0.25962,0.254472,0.215825,0.178016,0.286862,0.148755,0.206378,0.195868,0.197626,0.183076,0.208602,0.172948,0.200382,0.262631,0.276379,0.253176,0.149912,0.203093,0.199785,0.201234,0.199008,0.172669,0.218114,0.269306,0.203965,0.242972,0.251493
0.175041,0.110028,0.213713,0.139443,0.266876,0.223982,0.192904,0.188912,0.142439,0.222204,0.123847,0.171362,0.161544,0.162839,0.143407,0.162712,0.138051,0.171059,0.184381,0.2384,0.204365,0.118701,0.158229,0.176442,0.164818,0.182824,0.135596,0.179078,0.216434,0.160275,0.221498,0.178301
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0395231,0.0409832,0.0679607,0.0,0.0636158,0.0642147,0.0373745,0.0416985,0.0371971,0.0342216,0.0228891,0.0185099,0.0323744,0.0281363,0.0221062,0.0375261,0.0233908,0.0400047,0.0259895,0.057991,0.0298471,0.0,0.00816441,0.0440836,0.0271597,0.0309553,0.0474205,0.020566,0.0533705,0.0272694,0.052043,0.0299063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00200462,0.0390711,0.0279789,0.0871706,0.058054,0.0469589,0.0646191,0.0392866,0.0391312,0.0729856,0.0387259,0.0657883,0.0338545,0.0404015,0.0568428,0.055953,0.0454292,0.0373611,0.087327,0.0502968,0.0505686,0.040513,0.048399,0.0237923,0.0192032,0.0105896,0.0193577,0.0557995,0.0668201,0.0613489,0.0355892,0.0744848
0.0,0.0,0.00321198,0.041667,0.0180635,0.0040102,0.0119209,0.0,0.0155439,0.0,0.0,0.0,0.0,0.000570297,0.0,0.0,0.0,0.0279379,0.0177422,0.00983906,0.0,0.0,0.0235386,0.0,0.00815964,0.0,0.019598,0.011446,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
