87.09916895472077,18.047931433001008,15.38900031117465,57.42783648323335,88.81965131531268,87.79533469204314,6.0720027986776675,53.367521367734696,54.86635672830692,59.691978450289426,56.960859258903994,47.238190559331905,41.252560487744006,33.45936981929424,8.884435936396507,7.0483218501703915,38.058449438618105,48.64176092469757,95.88228917797245,44.19626759944922
95.88279263439799,93.06692773024704,0.9915511056332371,9.262470762547604,3.4535588115544136,71.17816257359266,86.35591958698832,71.88131072976785,37.44585780598258,38.10521796770551,29.129019018424295,82.40678820743774,56.74500740616422,92.21632591186795,95.24047101767835,90.19807637965138,33.19657640851504,58.16512422899521,78.77444025271697,42.50121166524762
69.58310248970717,99.63861667121998,8.39159451088971,5.628925646864791,15.302904632874148,42.03745314853524,38.6369513844272,53.94038510624428,91.42013794198422,74.75353843517472,21.077839514132968,6.926521958570664,3.8506677095663577,62.23894204102132,48.14897326107664,93.76477543012558,14.4189358561148,14.644073664324008,90.87052080498809,51.642935065980836
99.87753664042775,56.24367963503577,51.638938912127884,82.86376241443892,98.70152592520269,71.86266118788095,8.240621363054956,35.62300622618514,47.38351960470724,11.956042660259147,19.46377085090164,53.97096470381248,66.69149130605057,50.444199954372024,66.0695211170256,56.9336696316969,0.9761475754271665,68.03721993283129,82.38861650729518,58.05541480068103
9.746571204789344,61.12919570370914,69.28826971796012,10.058497287336598,3.443934251397973,60.34491513113698,67.10303400059674,70.59089680198626,51.088802342133455,16.377621524153962,98.23794890811858,13.001996295529306,90.58721660248554,77.34952860893569,36.823831080764236,11.012085912719648,75.11457200956283,22.764876600710394,89.59914870300665,15.577937397804787
17.466299822048814,95.98399642698624,46.983116282655416,9.351761593563445,99.30056687614204,21.800518283731286,5.379580978160092,83.13590185316696,80.10099553361111,19.588276617664146,68.63563594890803,12.682672077547041,35.6701736879206,2.5939421176897626,50.28110744227299,59.48640138326602,57.831436160075945,39.042542052547155,54.05092724101278,41.50722062159016
94.11972892844787,37.82330780951047,44.85527566499839,48.745927545442704,45.76889734166225,55.0505602103719,33.77533337214459,31.02620798257042,51.25333761880589,77.4338527481726,36.91100742437419,78.33483713343999,94.76042875880194,90.51414073796242,29.223918851783036,31.432785192626522,33.82906166371422,55.802196749370516,95.51878133236944,30.103448605836025
23.478751059620507,51.34524204279762,86.11984625055247,33.389976670168785,97.93371962217257,47.52361112684148,73.62689462064911,68.71311984857066,17.615404733356776,74.89557426197968,24.013709728712882,73.42315793345878,24.580746466410584,19.808753265920142,68.68141638993735,60.71135531639638,60.42774394252949,37.569592663420096,18.345933108572776,16.00044500321973
55.09814568700525,93.53191282934034,27.10485815916114,52.616278773750636,89.34569268915875,4.06499477034793,51.87001335103598,47.53099074805096,15.83643512625985,52.03757561965755,99.63848104825796,92.13678798221167,22.89215656652941,75.00211088590495,58.53479023421257,84.84588825045437,38.317846005242885,49.123847932435474,95.3500543480496,19.06929328824515
43.824116660771764,0.7215171467934156,15.925768613930558,1.9424188135670706,40.55528901470016,97.33887330849585,48.77591504347812,53.500045612346284,47.955200440101095,28.664856059116772,86.54025150483163,46.74993978139621,52.700620680811994,33.744943184925134,57.41625992758379,57.59890811552323,33.149880095441574,9.876585148572891,52.168882126205894,89.14052128775651
91.05452161137735,95.54020659783424,69.42743163875585,40.157703533371944,12.657436367234498,52.42709867019729,2.361040232376199,63.5694394943349,21.15706641685445,95.61238372744218,49.15612445891478,72.02722393387508,31.964099554749502,74.22720946860622,38.07479296019095,16.37562816391126,66.59288918526882,95.4402673555527,54.698215271823805,88.31778136047679
