-0.18854924,0.06519584,0.15024067,-0.06868917
0.18515249,0.14381795,0.18860392,0.09706752
0.040521488,0.11393367,0.15721868,0.18104248
0.09885691,-0.054183945,0.10844539,-0.13862234
0.18733533,-0.09473498,0.094220206,0.045534953
-0.08052941,-0.014994696,0.16187815,0.015814945
0.16402127,-0.1843912,-0.16517526,0.11118628
0.042715684,0.15744422,0.18829833,0.14389788
0.0478857,0.13169129,0.013017848,0.16372688
0.009298921,-0.16570462,0.050518185,0.18626134
-0.055091307,-0.06867882,-0.040493533,-0.005973637
0.03788674,0.12748353,-0.08353638,-0.011661023
0.17177914,-0.049271762,0.085176274,0.1362183
-0.08214508,-0.07358206,-0.04286422,-0.11025164
0.07259484,-0.010060117,-0.12775569,0.12912174
0.09126328,0.0023889095,0.0803722,-0.18577959
-0.17677608,-0.019934371,0.15835045,-0.045760825
0.094803795,0.095465556,-0.17695239,0.043803275
-0.15939721,-0.09786869,-0.17201066,0.04766476
0.16086395,0.03675039,0.0882401,-0.05431655
0.15930988,0.03349009,0.11786552,-0.02468516
0.019612908,-0.17144887,0.121818915,-0.1664298
-0.18519323,0.16820915,0.05393444,0.14895202
-0.17707424,-0.18038365,0.10777612,-0.0013588816
0.10945593,0.049060076,0.08637877,-0.025215968
0.0018628389,0.016636446,0.08621989,0.06149535
-0.056469694,-0.08760372,0.009472847,-0.18510607
0.0433248,0.049634993,0.0072253495,-0.044129148
-0.17989875,0.07050158,0.05022195,0.118814334
-0.18792407,0.044304222,-0.166463,0.06398754
-0.032684788,0.06147842,0.069416806,0.011118755
0.097558364,-0.12950051,0.14277889,-0.016559333
0.11106296,-0.055005163,0.18982981,-0.05471991
-0.13718449,-0.035147488,0.17667557,0.13733236
0.019870117,-0.15995336,-0.05576107,-0.011964098
0.092280135,-0.07604467,-0.0011842698,0.08552419
-0.08704827,0.18827449,-0.15122306,0.08930157
0.074790224,0.12148176,0.054790497,0.022462785
0.03772475,-0.16673079,-0.18982795,0.020288423
-0.024563342,-0.15690543,-0.16054049,0.0059604496
